OBJECTID,OA01CD,OA01CDOLD,Shape__Area,Shape__Length,GlobalID
75005,E00074633,00HCPE0007,7787933.1283226,14989.1266910078,af8f894a-217c-4af3-bc77-1ed6e8698fb0
74009,E00073637,00HBPB0002,43742.3039093018,1722.59265554428,e1bc0873-759c-4967-a44b-21abcbfff6b4
74756,E00074384,00HBPY0022,131680.399044037,1973.81451540084,c9b603e9-97d4-4872-9b73-f0d6fd15875c
76179,E00075807,00HDQA0014,51687.0364303589,1113.52199678888,a922e9b6-f647-4516-85e4-b546c593aecf
75752,E00075380,00HDPG0021,67225.3391876221,1492.57405824842,08316815-9804-4972-bed9-bb1df4b5356a
74507,E00074135,00HBPQ0021,41168.6547470093,1280.36113610503,cbc4aad6-a4e0-4728-a1f3-6d256378e23b
172818,E00162987,46UCJH0009,3774376.16892242,15188.5535096713,c7b1f49b-1e04-47dc-bb63-655300836653
95910,W00008052,00PPNR0004,50810.1817207336,1175.45356853087,6fad7108-4fa3-42ec-b328-66a4ffe35705
72847,E00072847,00HAPK0010,446743.860839844,3000.85838216306,666d2503-03f6-463e-bf46-2aed1b84e3a2
75681,E00075309,00HDPE0002,202001.387199402,2916.21315166517,d579bfd0-38f8-4385-b827-69a7bd3a5667
74258,E00073886,00HBPH0035,36856.5668983459,899.804848646219,07740448-9bc4-4d7d-9bc9-9c9d3cc3567f
75930,E00075558,00HDPQ0001,60715.8263931274,1745.93709094271,761403e1-050b-4887-9f93-34f3cd1ebd5d
75503,E00075131,00HDNU0010,1655680.12269974,7905.90157327119,dad3b0d2-46cf-4961-800e-e07f5ff61deb
73096,E00073096,00HAQB0009,72084.0486564636,1631.92017373732,896409f0-4bab-44be-95f5-6257c73734fb
172569,E00162738,46UCHH0003,53711.5453071594,1348.31179872638,796fc413-5e60-4393-94db-8dabf7754836
74613,E00074241,00HBPT0014,21569.0227928162,663.491992932738,75c7547c-1a87-4623-893b-f03702c1e32f
74115,E00073743,00HBPD0035,62941.2507514954,1306.16759065545,1c2155a3-b7ab-4149-b90f-62bbaafc13d9
74662,E00074290,00HBPU0025,40226.086101532,1086.81267248833,b6efb6f3-30d9-4ca1-9606-a1a25bb7f386
74650,E00074278,00HBPU0013,43973.1800498962,1078.53196660601,5f989394-89b8-422a-a957-0003af1bf1b9
72990,E00072990,00HAPU0003,432108.827697754,3577.57887843126,852893c4-2bd1-4561-9a03-f62845f6646e
75111,E00074739,00HCPM0008,405413.324020386,4255.70636211943,3aa35d10-d171-44bc-8de4-a0f012fbfff2
75787,E00075415,00HDPH0024,67671.9110107422,1332.23720372939,4b1dc781-053a-4a53-aff7-21fab4d39a7c
172675,E00162844,46UCHU0002,1609663.6937294,7688.53247746649,82880486-1b6b-44a4-9669-6f4ed79c76ca
161849,E00163736,46UFHC0014,51531.8930206299,1521.89434498521,537a688e-0c9e-424f-9bfa-e3e715c033d7
73880,E00073508,00HBNX0025,27886.3546943665,842.884087022238,1bcf7151-0d5a-4990-bb49-3f521e885753
73225,E00073225,00HBNP0002,32891.8180198669,1140.05422589571,2f7efe0f-ced8-4257-9335-8f5637c4be75
75881,E00075509,00HDPM0024,95029.7039642334,1593.26280762711,ab3bf64c-81d1-49e3-bc1e-d667b1c4d345
74556,E00074184,00HBPR0031,96297.1103973389,1963.96267562294,0d96aac9-f368-47a9-b1b3-99860a5e894c
74307,E00073935,00HBPK0007,46344.720539093,1195.11228921427,febe6b9e-772a-4f99-9227-05fae3968db0
74221,E00073849,00HBPG0032,46058.8735961914,1089.10839689432,80d4e5e7-2325-44b6-bc9d-f4f8d39fefd1
172781,E00162950,46UCJE0006,9242763.89822006,17829.0651092023,dd54b951-d835-4cd5-8cf0-12c03de9c54b
74470,E00074098,00HBPP0020,62801.0940322876,1227.49083563711,77e72107-0d87-4910-8e47-05972a89dfa4
76130,E00075758,00HDPY0006,837565.040493011,4527.64380900837,0debea35-3900-4b14-a562-170aba45d205
75552,E00075180,00HDNX0021,53513.4914550781,1343.0157320415,55365643-a0fd-48dc-81d5-6c9b957a6655
72798,E00072798,00HAPG0004,510166.325744629,3652.71280709177,39369dd0-47a3-4325-9381-6c85bd610701
72884,E00072884,00HAPM0014,126059.383758545,2000.65496614554,3161d5ce-9b1d-4253-9f85-8264895c5b5c
72635,E00072573,00HANP0011,118994.953601837,2979.78876704592,ae91be85-3978-432a-8f98-6d505f6821db
74948,E00074576,00HCPA0001,340213.549106598,3141.63889420973,e68b205e-6ebd-4f5a-80fa-3b456bec8d3d
74911,E00074539,00HCNW0006,64038.8926925659,1392.46127295841,92fefc73-1778-4a2b-a498-b678937d40de
74899,E00074527,00HCNU0004,217212.97971344,2857.19899251119,f8bc8d85-4318-4dfd-9a7d-5813383a6483
73866,E00073494,00HBNX0011,13008.6786613464,464.717996770559,6c46e2a8-fa0b-4e08-9f6f-55e2c5b90c08
73239,E00073239,00HBNP0016,35282.8620758057,1692.21483140773,eb3e3bcb-8508-4521-9c70-b68ddcea4792
75489,E00075117,00HDNT0007,744519.956516266,5335.22528619341,18abd937-9e69-483d-8432-8322383d1f5c
173471,E00163640,46UFGW0006,237008.568958282,2286.04315043569,cf43f0ac-3205-4771-b9af-c1305ece8fd9
173508,E00163677,46UFGZ0011,71948.6863594055,1579.99354435243,a3af028e-505a-4272-b2cf-576ea39c13b6
173422,E00163591,46UFGR0005,53435.6576042175,1069.75346620631,fceef96c-1157-4aa5-be31-b92e1430bbfe
73829,E00073395,00HBNT0018,35493.1609344482,941.335338919709,376fd67c-9456-4448-83b0-49451de3e336
73817,E00073383,00HBNT0006,31774.4845466614,909.379856747881,43b22218-dc2a-454e-b5ea-f62982f8e31c
73276,E00073276,00HBNQ0014,45657.9781036377,1819.62283642093,64d6839a-c1a7-46c0-9fcb-352fca15a529
73288,E00073288,00HBNQ0026,59444.9170570374,1524.21868201356,fa5e7dbf-347a-4023-b582-513578f6789d
75944,E00075572,00HDPQ0015,60347.8706016541,1508.05483349517,c65484cb-9308-478e-90cc-38226d974c34
74862,E00074490,00HCNR0002,632109.349338531,4626.73861276753,eef85572-2b2e-47a8-a15f-c1f3caa91eca
73182,E00073182,00HBNM0040,29827.2204742432,1118.34326706552,b4146573-0968-469e-a803-4a2255ac6571
73923,E00073551,00HBNY0032,22494.2018852234,1122.45491488484,15a2ea9c-74be-42d0-8afc-389a1af9992d
74172,E00073800,00HBPF0021,33875.9018096924,857.693972621524,72d7439b-8e82-4242-9500-061b9ab68d70
75844,E00075472,00HDPL0008,51791.1154823303,1381.31257027212,513f0bdc-26c1-4929-9e43-fd32246a31ba
75838,E00075466,00HDPL0002,52995.6431236267,1619.20396518278,55c8ec6e-b07f-4ea6-b9b1-998e0d5ac96d
75097,E00074725,00HCPL0005,48916.139251709,1280.44198841969,5bd08f36-08c5-4c55-8daf-d1b065f54edb
58034,E00072604,00HANQ0017,172948.295146942,3309.65489963903,e0d8ea53-fa65-4b23-8eca-59372589ae22
172483,E00162652,46UCGX0004,2444762.11620712,8952.35281107508,ca465806-8a7a-4375-91af-958678943d7e
75595,E00075223,00HDPA0006,51520.749256134,1318.85240202961,f850ac71-3765-4b93-8cc2-72094f7310ce
172732,E00162901,46UCJA0004,9151497.82635498,22989.5709971319,0b907de3-9a7e-4b92-a9be-981e74221284
75346,E00074974,00HCPX0021,38922.7767753601,1011.06365066662,7136d4a5-3478-4107-b9ca-8ca89f74a6fe
72933,E00072933,00HAPQ0009,169181.210636139,2335.45202118977,c13fd186-3daf-4159-875a-c456937c0daa
75738,E00075366,00HDPG0007,557076.270629883,4036.68986664741,e5092180-53bf-4fa4-be92-46a8e0d94a94
75744,E00075372,00HDPG0013,54998.6062889099,1323.54938458484,aa20c8a5-c937-4466-afce-fa4a8d7b3b92
75695,E00075323,00HDPE0016,124560.600143433,1946.97500465977,5d5331d7-7239-490a-bd84-c8a333ce5e08
75689,E00075317,00HDPE0010,158891.917308807,1922.15294341995,b6f42bac-af8a-47e1-b49b-a8df5d75cbe6
74072,E00073700,00HBPC0029,249583.730258942,2656.46493831983,f8151db3-8dc6-4734-b249-f858e76dd839
74066,E00073694,00HBPC0023,105007.627162933,2727.22923293888,bde18fef-87d0-43b0-9e44-31cfba9edda2
172632,E00162801,46UCHQ0002,429841.557285309,3030.78940497732,c0dcd512-df45-4c4a-8a28-f5e92cb0e623
172626,E00162795,46UCHP0003,118379.553619385,2298.65037604353,03b740dd-091f-42d6-8cd5-102a1c99d667
73039,E00073039,00HAPY0010,35889.6500816345,1641.06660577648,3d73589a-d0d6-49ff-b828-f1fc248c211b
73033,E00073033,00HAPY0004,78598.3855285645,1657.58984014936,2b3f1ba5-7fca-4cd9-b74f-4354823b12e7
76230,E00075858,00HDQC0009,2914703.22854233,9682.62951586301,361dfb33-8741-4868-b8cc-1a82ec09ccee
76236,E00075864,00HDQC0015,140574.860095978,1818.15367229402,dbebc640-0855-4a9d-a22c-a8595c491461
161763,E00162410,46UBGN0002,10293753.3152351,20423.770584653,4038584e-11bb-4841-9a76-a23fa043b9f0
172583,E00162752,46UCHJ0001,72669.4305305481,1814.83088220206,1a745903-aabd-4bbb-b105-5bf98785f9bf
75054,E00074682,00HCPG0024,63767.3133430481,1492.45117296626,ae77da59-d253-4d23-b8b6-8a4c99c7b0ac
73382,E00073444,00HBNU0031,18535.9831123352,1167.85014288719,25900eb0-4abb-4bd1-a5b9-19f288bfbce0
74805,E00074433,00HBPZ0035,23855.0040664673,834.533292891091,db0c531b-4238-4110-a4eb-38d7a9ed9a46
74215,E00073843,00HBPG0026,94185.3663787842,1927.02189059804,bc78a94e-fdf1-40a1-8b67-42933c46249c
74464,E00074092,00HBPP0014,17863.619720459,654.721368074297,ec283c23-ea25-453c-8e34-50ac2c2cde16
73972,E00073600,00HBPA0003,60096.1294784546,1442.56908480156,b7799b8f-ff1d-46ca-899b-63102c3d3797
173365,E00163534,46UFGN0004,48374.4382896423,1359.66580769203,e1ee05c2-fdc9-495c-97f7-02146adb61d3
172775,E00162944,46UCJD0016,72945.182800293,1586.5121997056,9c971644-26dd-4a92-a25c-c7d50dd12a60
157876,E00147983,40UBHG0003,13925581.6189728,26966.3237415855,679f5533-0b92-4c1a-a13e-3b89fab1aac0
76136,E00075764,00HDPY0012,450961.493331909,3002.73989468775,d7dce407-6683-46da-80d7-8cb269da700f
75887,E00075515,00HDPN0004,82175.1405639648,1861.7553599988,1d441147-5028-47c8-95f1-6855bb5cee72
75546,E00075174,00HDNX0015,44508.1423606873,1347.74404851841,04fffd4a-a125-4f3c-9d44-7410bb70d351
73133,E00073133,00HAQD0009,45474.5683898926,1173.78819027188,71702af1-b32e-4282-9d8b-b38c146387cf
72641,E00072579,00HANP0017,14110.2305412292,669.363218246682,737e5404-095f-4d2e-a54d-4979573cbedf
72890,E00072890,00HAPN0001,110150.054782867,2523.26024619546,43cc3590-afa1-46d0-b382-a6537069837f
74954,E00074582,00HCPA0007,205663.682415009,2227.74358169239,84e425e8-73ec-4e60-98b8-72052659a920
75446,E00075074,00HCQC0015,63317.5495986938,1935.21999243966,885ef183-315a-4167-8989-c4532caf07e4
74905,E00074533,00HCNU0010,84124.0790061951,1924.95742813527,6a45a5ca-e79d-44d9-8ade-f851115098d2
73872,E00073500,00HBNX0017,33325.9577827454,1390.06285780786,3f722f1e-68dd-4b7a-bb70-546f0c4db26d
73331,E00073331,00HBNR0031,88105.7787590027,1637.01550562533,64d88158-94b9-48ce-a7d7-95b575b03fa1
73233,E00073233,00HBNP0010,39390.0107879639,1051.00980409716,50f94728-5aa2-4daa-843c-809ef3781409
74856,E00074484,00HCNQ0027,105996.160308838,1887.90275477247,a163bb7d-c6f1-4f53-94c2-518a684fd0fc
58085,E00072655,00HANW0007,282111.186317444,3057.51292288642,0a0cb235-9cf2-4297-98f8-074c39187248
72692,E00072692,00HANZ0008,248890.888587952,4350.61617855499,bcad029a-29f7-4dc6-90a9-be8d485d2b9a
85184,W00008114,00PPPC0002,56846.0889282227,1608.42836607144,0f7812bb-0f1e-4f5e-9fc1-841b0e67ecf7
173416,E00163585,46UFGQ0016,1684127.22438049,10961.0583789124,94378284-c430-4a78-958b-8468a354d40d
73282,E00073282,00HBNQ0020,32069.4534187317,1134.24277018734,686361c9-8324-45e1-905d-fd218995d885
76036,E00075664,00HDPT0017,48520.5129852295,1202.2358218852,51d9ae0a-f969-4b35-b8f8-66d600c6ca90
75938,E00075566,00HDPQ0009,56748.9924316406,1134.5100042754,67618c7c-dcd7-45d7-b58d-c386375dc859
75987,E00075615,00HDPS0014,58990.0051269531,1532.03443679226,4345acf9-98a2-4b65-87d4-a854797c5522
75495,E00075123,00HDNU0002,8072140.97034073,16133.7541341428,9b396087-d1a7-4993-a194-f6b2a35eb1d6
72790,E00072790,00HAPF0015,72663.7919464111,1604.94917327605,a9b8daaf-2d6f-4195-b214-eefdcd0c98ef
75397,E00075025,00HCPZ0008,3018794.04022598,12144.321522996,039f2029-e22c-4775-abe8-a77bcba4538d
72741,E00072741,00HAPD0005,38694.2914161682,1079.80826947714,54bea4e0-c9e7-4964-8a86-dac66682d35d
73823,E00073389,00HBNT0012,120623.600791931,2190.72949119689,b1008150-1ddb-47c0-bd22-da6203ed8de2
74364,E00073992,00HBPL0028,53959.0879020691,1250.51002635104,5cf00b38-02cf-4b09-a4ab-4b1de288859f
74413,E00074041,00HBPM0042,18836.9478530884,607.952760970442,4560e135-0dba-4bd2-a84a-95fa0b3733de
74315,E00073943,00HBPK0015,216716.329627991,2797.35802324752,14daa61d-25a6-499a-a38a-8ae234175cca
74940,E00074568,00HCNZ0004,60739.8071136475,1347.01256024064,663610bb-d68a-4208-847d-8110c93506fb
74608,E00074236,00HBPT0009,94093.3252296448,1712.20051456604,c8616767-bc06-41e7-8d3e-639edce7f4cc
75865,E00075493,00HDPM0008,92611.8641967773,2346.74511784984,5b2bfb9a-7663-44e0-8085-9ac0e9203c01
76197,E00075825,00HDQA0032,59172.4632911682,1671.15369723961,fb10a861-351d-4e0c-968e-02f93d268508
73944,E00073572,00HBNZ0014,61980.9993171692,1154.82902567794,a19a6b54-8992-4816-b612-032e2bc1425b
73280,E00073280,00HBNQ0018,35081.8071670532,842.837993370089,429d8005-c67b-4f91-9e1c-96d0044e075e
72948,E00072948,00HAPR0007,126015.625598907,2745.05798338082,de88f3ac-bd7d-493e-badc-1b3bff91854c
74276,E00073904,00HBPJ0013,39375.3702316284,980.339270769734,c88ea823-4302-468e-911d-8ab08fe4b3a9
75936,E00075564,00HDPQ0007,60347.7373046875,1271.92773767822,0de1e255-6d70-4551-ab42-8831eb545d25
72687,E00072687,00HANZ0003,121922.600154877,2877.74031963255,011db7d1-3a67-4eb8-990d-602664cfd410
75604,E00075232,00HDPA0015,201172.555519104,3269.42734616577,2bdd2738-7631-415f-a291-a675a7e8509f
173500,E00163669,46UFGZ0003,43173.0482368469,1864.70589381164,095949fa-9338-4e7e-a8e1-8b747c46d744
75272,E00074900,00HCPU0013,54333.0993995667,1610.18881132089,b6d11167-152b-42cb-9cdc-3aea0d3f677a
73303,E00073303,00HBNR0003,95069.057056427,2129.11632882951,9fc1e0e9-6e6a-40fe-8c50-95d157375642
74631,E00074259,00HBPT0032,14713.1721992493,883.09933667643,20aeaa7a-ef43-4ebd-a402-7be496308449
75842,E00075470,00HDPL0006,74451.3592414856,1737.91893526345,12b7990b-54e0-4ab6-bfec-c0a34766df17
75959,E00075587,00HDPQ0030,35721.2421684265,1141.50523440822,cc39fe29-54cc-4d1a-9068-18c5adf46443
76174,E00075802,00HDQA0009,38104.8786430359,1364.56727510516,34432ea0-6a26-4bcf-9bbe-3e9d868734d9
73967,E00073595,00HBNZ0037,100465.646762848,1531.40431609428,070ecae4-564b-484e-90a7-02f7b188770e
72971,E00072971,00HAPT0001,330262.479877472,3141.22476740497,3e150f8c-350c-46e3-8032-67edea8f2212
74963,E00074591,00HCPB0004,141915.52570343,2727.39362122527,b10a0457-a0f3-4a43-bf9e-51f8b7285882
74299,E00073927,00HBPJ0036,63024.4042778015,1675.42062787842,54cfae03-6fb9-4c16-9268-c210e60af574
72639,E00072577,00HANP0015,24512.9522972107,1078.29937972793,8b96cd8a-c46e-4eb2-9330-450a95890bc3
75627,E00075255,00HDPC0004,48270.4858474731,1313.38839826859,a1d70e01-3e45-4f65-9868-b7419f019e54
75510,E00075138,00HDNU0017,505047.278442383,3697.80757112495,35ab3f01-2f56-400a-87b4-a1e135ac3f84
173523,E00163692,46UFHA0007,47358.2845230103,1621.806974693,ad567c8e-ccbd-4197-b734-0f760c924b20
74823,E00074451,00HCNP0012,132483.81142807,2353.57240114759,b0009caa-d9d7-4779-a235-7d9568174733
73397,E00073459,00HBNW0013,11974.818523407,704.481182272706,adb0806d-cf51-4f88-bf80-a1e08b29d530
73326,E00073326,00HBNR0026,58226.7055206299,1164.13131829146,784f483e-6543-4923-957c-2cfdc6619f6e
74654,E00074282,00HBPU0017,48188.1333885193,1551.65188446888,129214bc-3302-4a28-83ef-6e89d12bceec
72733,E00072733,00HAPC0013,37013.7919998169,1096.90569213342,5317fe4e-3674-4da8-a7d6-c25e15ee189c
75819,E00075447,00HDPK0007,76603.6387519836,2765.44767989667,5691e2a8-30f3-4059-8da2-d497309303c8
172621,E00162790,46UCHN0006,107302.425189972,2217.10599624666,e71bc818-1276-4735-85f7-7f52a6925319
75650,E00075278,00HDPD0005,95630.4168739319,2046.16243634332,7a1bbbff-0f6d-4708-ad84-412d2fc8e542
75982,E00075610,00HDPS0009,254748.242679596,3371.22285477987,051b41fb-9827-4799-b602-1bf7033e1ce0
76151,E00075779,00HDPZ0015,71097.7280731201,1295.74882031271,99096f11-a5c8-4cb1-802e-2f3e40912a31
73065,E00073065,00HAPZ0017,45551.6182937622,1310.10690425195,af8f5854-aea0-42ce-bfa6-b06cbaf57cd9
173285,E00163454,46UFGG0008,124734.016269684,2724.74919734773,c1eba340-43c0-4365-9733-49c1dc396c38
173383,E00163552,46UFGP0003,22258.7374153137,970.074349572207,ecc4b650-9a40-43aa-8e5f-e36e66b8ceea
75487,E00075115,00HDNT0005,71654.5839767456,2091.31597509751,ed3f03db-d47b-4925-a291-b0f33c242937
74491,E00074119,00HBPQ0005,49573.6994628906,1508.45698253277,e6d408bf-c715-47d2-b970-6eb2a9f71796
74393,E00074021,00HBPM0022,32603.9897842407,862.063336654759,2d576bef-77c1-4435-9f98-ee905b5a96d7
74322,E00073950,00HBPK0022,39015.577255249,1219.96876939239,bb7cc0a6-6ceb-4599-89bd-a115e913d420
73990,E00073618,00HBPA0021,70525.7750778198,2028.97854205471,ca8cad81-5d3c-4700-95f6-d22974729673
74061,E00073689,00HBPC0018,38321.9579391479,1001.83964932147,1ce02612-53b1-4092-a7f8-654fbe25eae0
73374,E00073436,00HBNU0023,195498.204288483,2616.27191010123,a59c09b6-5286-439e-a2e0-99cfe1e7c0fa
72710,E00072710,00HAPB0008,68106.5158424377,1640.89734575494,77c00a44-9915-4a61-8e36-389d417b0ebf
75796,E00075424,00HDPH0033,63254.184463501,1556.15249129829,2a333d72-90c7-4944-9862-2e3bbcf28b6b
73804,E00073370,00HBNS0033,83651.3608016968,1529.49913959121,06d834ed-8e55-4890-8270-5ec1294e488b
74345,E00073973,00HBPL0009,41224.7541007996,1357.35893872218,a8e4ac82-aed3-4889-8373-e6ec31693a13
74800,E00074428,00HBPZ0030,18776.7301826477,858.867466312254,a06b76cd-62cb-4f67-a8e6-8e377ad4b3b1
75341,E00074969,00HCPX0016,41394.7312736511,1183.66140660758,c0693175-b9d1-494d-96f7-36a5f40ed128
75009,E00074637,00HCPE0011,86125.0400009155,1708.77882265795,dca2f125-76c2-422a-8de5-c6a78b4cf130
76128,E00075756,00HDPY0004,4415813.82353592,14024.8937807271,ea3e120e-58ec-4ee9-aa0a-df8bf7b126af
75464,E00075092,00HDNR0003,4546122.32664108,13278.1004295872,2a06dee6-df58-4eb9-849a-cbe2bf4c6c4b
73042,E00073042,00HAPY0013,91154.7355117798,1977.55439492558,4b93a437-5de7-4eaa-8a09-40bef2795d51
172696,E00162865,46UCHW0015,117308.436721802,1515.41746373478,6eaa84b7-635f-4786-83cb-11b82e94b475
96071,W00008275,00PPQC0009,367967.90007782,3004.06708136759,f061cf02-3ca5-4889-8b82-e548b9aa5f91
173360,E00163529,46UFGM0015,259215.335849762,2998.58895893713,8e7acbad-fbb9-4973-9ea1-0549277671b1
75132,E00074760,00HCPP0008,77260.1153907776,1467.81518108691,7f953e17-73f8-4789-ab1e-4d5e16caab09
74136,E00073764,00HBPE0019,61150.029209137,1661.91335663046,0e6df120-7b80-44b8-bb54-c04dc50d1a12
74677,E00074305,00HBPW0005,301901.559337616,3321.49633215406,cb5caad9-0c73-4085-83c7-cfd6ef015082
74468,E00074096,00HBPP0018,29065.196762085,896.508255131509,b41ff783-72c9-4463-bfb1-347b67e8c010
75673,E00075301,00HDPD0028,117522.75718689,1687.00382112859,16526cad-a25f-4933-bc3e-295267c0c246
76005,E00075633,00HDPS0032,61048.9766731262,1556.05871527695,8df68e80-056f-4789-affc-f1c7913324c2
75435,E00075063,00HCQC0004,1137643.16077805,5852.089401246,f0bc5a81-2dc0-4d62-81ee-92e0af404162
74107,E00073735,00HBPD0027,72134.4722290039,1233.60072261458,2c4e7596-bfb0-4b7f-ab1f-55103c742bd3
74771,E00074399,00HBPZ0001,23525.8447418213,796.165922456956,513079ed-3309-4f45-97fc-74635886669f
75773,E00075401,00HDPH0010,48004.0817871094,1248.96331037731,20096e06-728b-4274-879d-e7b744f1621e
73781,E00073347,00HBNS0010,27913.866481781,1004.44493336041,9a40e02c-9371-4294-b2ea-770f01c17fd5
75109,E00074737,00HCPM0006,190957.265727997,2476.42687452203,8a00095c-bcda-4544-a6d0-31b4ea0f0467
74445,E00074073,00HBPN0030,75466.758354187,1541.87101427337,4027e59e-9a31-49eb-8658-9e255888a095
76028,E00075656,00HDPT0009,11804.9656906128,605.622634218386,faa2a297-1f94-4611-92a6-c9372abf62ac
73117,E00073117,00HAQC0012,136514.138725281,1900.11612053793,4814a6d8-285d-4b1a-808a-0c8dd5f91caf
72779,E00072779,00HAPF0004,252762.232177734,2086.1376755174,5a51bf52-87a1-46f9-966c-20ce8201947c
172667,E00162836,46UCHT0003,29272.0267486572,1266.65391025978,af3a9b6e-a02d-4e19-b06b-eaadc7c601c0
173331,E00163500,46UFGK0003,4348435.9191246,13681.7978836043,77a30e6a-7627-43b3-adc5-2da72992dfc4
74084,E00073712,00HBPD0004,40023.8494377136,1283.50406934281,6d891b3b-ea7c-42a3-bdc2-b81009db1315
74748,E00074376,00HBPY0014,63627.190990448,1986.03325428258,e6a11f76-cad5-4836-8c5d-41a4ef87aa81
75750,E00075378,00HDPG0019,54303.3365516663,1796.79414555435,83de87d4-e334-4b4c-999c-ca87fadf9eda
75086,E00074714,00HCPK0004,51595.8899459839,1603.50221580684,f737f965-96ba-4402-a6a0-2a2f2438ca78
74207,E00073835,00HBPG0018,67638.102180481,1177.31379200996,6b2320f0-ab4f-4a18-9323-40ec78cfa0e3
74422,E00074050,00HBPN0007,104874.364055634,1580.23617906089,01a10910-52c6-47e0-8e1e-115d74ae653a
172767,E00162936,46UCJD0008,154951.098709106,2264.60597158674,c2e7553c-b253-4307-bbf3-51917189d46a
96357,W00008561,00PRNG0003,163669.097568512,2802.58950207369,11ab9dc9-0edb-4f0d-8c55-c81f4e7515bb
76051,E00075679,00HDPU0007,95708.9211196899,1828.33814877331,5747e1a1-d30b-447b-822b-792132366381
72879,E00072879,00HAPM0009,198431.190574646,2409.19630663196,33ff941a-82cb-4eae-b370-21cb7efc0363
73094,E00073094,00HAQB0007,33148.3967437744,918.47064802889,74760446-752e-4658-b72e-22420c55f525
72756,E00072756,00HAPE0002,75559.2986412048,1608.74845213008,6b41e699-8828-4de9-9e6f-29ba43036870
173308,E00163477,46UFGH0016,1369951.91129684,7476.16686212967,7fd286bc-e553-498a-b4d6-8c80d10e34a0
172644,E00162813,46UCHR0006,77342.4221611023,1534.40588378088,50721fe0-330a-4111-8d10-a960bb878256
74894,E00074522,00HCNT0010,115891.17533493,1908.86627174682,86870fc6-5fe8-45ca-8fd4-77d6dd1eb2b8
75063,E00074691,00HCPG0033,69384.5117874146,1851.69718208703,24c80f82-ec4b-43aa-b3f1-69eea57a4a55
74817,E00074445,00HCNP0006,1466388.28956985,6416.65619123452,0fa60ea2-6268-4e5e-8086-e6c8f8b58a21
74230,E00073858,00HBPH0007,73015.4762115479,2012.91801828023,7ced436e-b197-4f71-b67f-410e56214926
74153,E00073781,00HBPF0002,46501.2851257324,1684.45915726343,d401e6ef-ba4c-46c9-aab6-3236fff12af6
74399,E00074027,00HBPM0028,36636.2465324402,1140.83681400663,4d995c36-6697-49a1-a658-c54defce87de
72825,E00072825,00HAPH0013,241121.517440796,2917.70719956401,a028a210-509e-4bb9-9b6f-58b8838786e5
173454,E00163623,46UFGT0018,601193.322238922,5520.84695094541,01608e14-57a6-4dce-b862-cc3a8af1a0b3
173377,E00163546,46UFGN0016,142818.41620636,2062.06105978671,6b3c9ff8-0e71-48b4-b857-31d6624a7af1
76145,E00075773,00HDPZ0009,259445.013866425,3062.33065081087,a399f135-fe0a-46eb-8ada-14900721857f
75656,E00075284,00HDPD0011,42959.9019126892,1259.16605107949,3ac5a524-4e0a-44d9-be46-d3d497998cbe
75727,E00075355,00HDPF0015,53210.9307899475,1512.56850999543,aefe1a69-fb2f-49a9-ad59-38ca0f473248
172790,E00162959,46UCJF0007,68346.7067451477,1487.7791746007,b462b000-6dac-4447-9dcb-4ac137e9ccb0
75481,E00075109,00HDNS0009,64920.5135726929,1478.11498661969,14071dbb-557d-4340-83fc-4d3036d667ff
72902,E00072902,00HAPN0013,165312.103603363,2300.99571627036,23d5489a-787d-4696-ba2d-228f00023c38
75458,E00075086,00HCQC0027,63066.2465705872,1459.47124248209,ab36e592-0b90-4f2c-817b-07d72ffb6c1f
74917,E00074545,00HCNX0001,122714.353141785,2394.77920584996,75dd8c89-02b6-462f-b621-0e14066efd20
75040,E00074668,00HCPG0010,96080.0849189758,1605.02181689304,4f57b0b2-eed6-4773-8a0b-fed707ff0f46
74376,E00074004,00HBPM0005,154519.021427155,2557.46443330355,c4a9789a-5043-4521-a52a-828b2252e82c
74794,E00074422,00HBPZ0024,39671.2247123718,1291.47439438581,1fd9e5e2-690c-4ed7-9f4b-aa8cdae60cf1
74130,E00073758,00HBPE0013,91729.5030937195,1277.09189226507,cb7bd6c3-ce70-4b72-8a7f-bdc877b7da84
96311,W00008515,00PRNE0005,353744.597892761,3234.90117340023,eb75373c-9f30-409c-88c9-0b03a9622bfd
76122,E00075750,00HDPX0020,57546.6383514404,1295.45634640729,59a3ce8f-5113-41d8-970b-9eb8a03001cc
96065,W00008269,00PPQC0003,100628.436313629,1605.9710390292,7e649089-781d-4fce-b8c7-58adfe71c263
173477,E00163646,46UFGX0005,2308571.53958511,11165.6651909166,5158fdb0-60a3-4b1b-ab36-28194b563309
173354,E00163523,46UFGM0009,281410.839458466,3216.9003289507,745e3e18-e207-4e69-8199-aa7f1c0064c4
172813,E00162982,46UCJH0004,1002519.12877655,5351.58791017867,eb400944-3bd3-4df7-bd10-099d14818313
158034,E00148141,40UCGK0003,6383659.15103912,15945.2189944621,c4bf11b6-3b2e-4a93-89f5-996cc48f78c2
72925,E00072925,00HAPQ0001,76433.3801879883,1990.10198102539,ef891d34-26ae-4e6e-a846-67dd94128796
75704,E00075332,00HDPE0025,44350.9489822388,1037.82856115688,1a6ae824-28fe-4eec-b1c4-e8a01b077680
74253,E00073881,00HBPH0030,43006.1261482239,1500.05996436154,2afa1be5-2df4-41e3-b9d0-ecbf9c3203f7
